brand,milage,fuel_type,transmission,accident,clean_title,price,Age,price_category,Horsepower,Engine_Displacement,base_model
28,23500.0,3,1,1,1,50000.0,6,1,450.0,3.5,334
9,28150.0,3,1,0,1,31000.0,16,1,430.0,6.2,135
15,137500.0,3,1,1,1,29500.0,8,1,420.0,6.2,219
36,2284.0,3,1,0,1,157500.0,3,2,332.2838386995936,2.0,388
14,169000.0,1,1,0,1,13000.0,7,0,290.0,3.5,193
13,17761.0,3,1,0,0,243900.0,6,2,332.2838386995936,3.9,175
9,8949.0,3,2,0,1,30000.0,14,1,426.0,6.2,132
26,103000.0,3,1,0,1,33999.0,8,1,380.0,3.0,308
32,1087.0,3,1,0,1,279000.0,2,2,332.2838386995936,3.0,349
36,76753.0,3,1,1,1,15999.0,9,0,208.0,2.0,370
36,10500.0,3,1,0,1,79500.0,5,2,208.0,2.0,388
36,199000.0,3,1,0,1,9250.0,13,0,268.0,3.5,374
27,127980.0,3,1,0,1,9999.0,17,0,380.0,4.6,317
4,16307.0,4,1,0,1,71400.0,1,2,335.0,3.0,88
3,13566.0,3,1,0,0,57900.0,3,2,332.2838386995936,3.0,29
3,22588.0,4,1,0,0,52598.0,2,2,332.2838386995936,3.0,23
21,41452.0,3,1,1,1,22500.0,5,1,247.0,2.0,271
16,57500.0,3,1,0,1,32990.0,5,1,365.0,3.3,221
4,500.0,3,1,0,1,70000.0,4,2,405.0,3.0,70
50,55000.0,3,2,0,1,30000.0,10,1,265.0,2.5,465
15,8210.0,3,1,0,1,55000.0,3,2,401.0,6.6,216
28,18160.0,3,1,0,0,46850.0,3,1,332.2838386995936,2.7,333
36,39748.0,0,1,1,1,54995.0,11,2,188.0,3.0,395
53,65000.0,3,1,0,1,20500.0,11,1,159.0,2.7,490
4,59000.0,3,1,0,1,25000.0,8,1,240.0,2.0,91
4,22700.0,5,1,0,1,47000.0,2,1,288.0,2.0,59
36,56578.0,1,1,0,1,20900.0,6,1,208.0,2.0,379
19,153332.0,3,1,1,1,10000.0,14,0,378.0,4.6,244
8,89700.0,3,1,0,1,17999.0,11,0,321.0,3.6,109
15,23400.0,3,1,0,1,52000.0,3,2,420.0,6.2,216
36,110000.0,0,1,0,1,29000.0,9,1,188.0,3.0,395
21,87888.0,3,1,0,1,11990.0,16,0,300.0,4.2,273
27,73800.0,3,1,0,0,26999.0,9,1,332.2838386995936,3.5,320
3,78124.0,3,1,0,1,21500.0,9,1,292.0,2.0,27
50,91000.0,3,2,1,1,19000.0,9,0,268.0,2.0,468
50,76000.0,3,2,0,1,21000.0,9,1,268.0,2.0,468
3,146500.0,3,2,1,1,30000.0,16,1,420.0,4.2,26
43,26021.0,3,2,0,1,53999.0,17,2,325.0,3.6,436
3,73000.0,1,1,1,1,17200.0,9,0,220.0,2.0,15
3,153000.0,3,1,0,1,8700.0,15,0,265.0,3.2,15
14,170000.0,3,1,0,1,8500.0,20,0,310.0,6.8,191
3,54900.0,4,1,1,1,48500.0,5,1,335.0,3.0,24
4,89000.0,3,1,0,1,24000.0,8,1,300.0,3.0,87
14,6200.0,3,2,0,1,49000.0,2,1,275.0,2.3,183
14,51808.0,3,1,0,1,42388.0,3,1,332.2838386995936,5.0,194
19,89000.0,3,2,1,1,12500.0,11,0,344.0,3.8,244
36,45203.0,3,1,0,1,39853.0,6,1,332.2838386995936,3.0,374
3,14739.0,3,1,0,0,61900.0,2,2,332.2838386995936,3.0,29
7,139105.0,3,1,1,1,17550.0,7,0,332.2838386995936,3.6,100
14,101000.0,3,2,0,1,18500.0,13,0,412.0,5.0,203
15,93000.0,3,1,1,1,30000.0,8,1,355.0,5.3,219
14,62500.0,3,2,0,1,16000.0,11,0,305.0,3.7,203
27,75000.0,3,1,1,1,29000.0,16,1,416.0,5.0,315
4,34455.0,3,1,0,1,28000.0,9,1,300.0,3.0,54
36,76170.0,3,1,1,1,16500.0,10,0,208.0,2.0,370
15,194500.0,1,1,1,1,9500.0,14,0,320.0,5.3,219
4,135000.0,3,1,0,1,5699.0,16,0,300.0,3.0,60
11,33000.0,3,1,1,1,26999.0,3,1,300.0,3.6,162
19,98700.0,3,1,0,1,10340.0,14,0,290.0,3.8,244
17,72900.0,3,2,1,1,35500.0,6,1,306.0,2.0,227
11,135000.0,3,1,0,1,20000.0,8,1,360.0,5.7,165
9,2550.0,3,1,0,1,60000.0,2,2,355.0,5.3,144
22,35289.0,3,1,0,0,35470.0,4,1,332.2838386995936,3.6,283
44,14636.0,3,1,0,0,46599.0,2,1,332.2838386995936,5.7,444
10,24847.0,3,1,0,1,13046.0,19,0,332.2838386995936,3.2,155
39,29558.0,3,3,0,1,25884.0,5,1,332.2838386995936,2.5,422
3,6581.0,3,1,0,0,59900.0,1,2,332.2838386995936,0.0,17
36,22000.0,4,1,0,1,83999.0,4,2,429.0,3.0,368
0,68200.0,3,1,1,1,15750.0,7,0,201.0,2.4,0
14,51300.0,3,1,0,1,48295.0,5,1,332.2838386995936,3.5,192
4,133500.0,3,2,0,1,18500.0,16,0,414.0,4.0,73
20,49000.0,3,1,0,1,19900.0,12,0,330.0,3.7,256
4,125470.0,3,1,0,1,8000.0,16,0,360.0,4.8,64
34,81219.0,3,2,0,1,8500.0,16,0,232.0,1.3,364
0,19500.0,3,1,0,1,25000.0,5,1,201.0,2.4,0
43,20561.0,3,2,0,1,105000.0,7,2,420.0,3.0,436
27,33655.0,3,1,0,1,62900.0,8,2,383.0,5.7,318
53,135140.0,3,1,0,1,23500.0,9,1,270.0,3.5,481
32,73000.0,3,1,0,1,17999.0,9,0,345.0,3.0,345
26,55000.0,3,1,1,1,58000.0,7,2,380.0,3.0,308
9,87000.0,3,1,1,1,10000.0,11,0,138.0,1.4,136
4,137825.0,3,1,0,1,4000.0,18,0,215.0,3.0,46
0,184421.0,3,1,0,1,5000.0,16,0,300.0,3.7,2
28,95000.0,3,1,1,1,14900.0,9,0,240.0,2.0,327
24,26468.0,3,1,1,1,27875.0,2,1,332.2838386995936,2.4,300
24,54200.0,3,1,0,1,23800.0,3,1,191.0,2.5,299
26,92080.0,3,1,0,1,14500.0,12,0,240.0,2.0,308
0,1798.0,3,1,0,1,53000.0,1,2,355.0,3.0,9
15,167500.0,3,1,0,1,14500.0,18,0,295.0,5.3,216
15,2500.0,3,1,0,1,84000.0,1,2,420.0,6.2,216
36,77000.0,3,1,1,1,24000.0,8,1,329.0,3.0,374
31,19850.0,3,1,0,1,24000.0,5,1,134.0,1.5,343
14,3400.0,3,1,0,1,57000.0,1,2,275.0,2.3,183
14,3596.0,3,1,0,0,56900.0,3,2,332.2838386995936,2.7,183
14,130200.0,0,1,0,1,28900.0,15,1,350.0,6.4,196
26,48200.0,3,1,0,1,24998.0,7,1,240.0,2.0,308
15,183544.0,3,1,1,1,22000.0,8,1,355.0,5.3,219
14,14900.0,3,2,0,1,39000.0,8,1,350.0,2.3,199
14,4200.0,3,1,0,1,65994.0,2,2,315.0,2.7,183
19,15698.0,3,1,0,1,19000.0,12,0,429.0,5.0,244
22,1750.0,3,1,0,1,65500.0,2,2,285.0,3.6,289
4,34800.0,3,1,0,1,46000.0,2,1,248.0,2.0,86
21,35580.0,3,1,0,0,46998.0,4,1,332.2838386995936,3.0,269
0,71400.0,3,2,0,0,14990.0,18,0,201.0,2.0,7
15,28500.0,3,1,0,1,67800.0,1,2,355.0,5.3,219
36,91900.0,3,1,0,1,8900.0,16,0,268.0,3.5,374
20,130000.0,3,1,0,1,7500.0,20,0,260.0,3.5,254
8,56860.0,3,1,1,1,21995.0,11,1,332.2838386995936,3.6,127
31,44300.0,3,2,0,1,20784.0,7,1,189.0,2.0,343
4,120000.0,3,1,0,0,20000.0,10,1,300.0,3.0,87
36,72500.0,3,1,0,1,31450.0,11,1,429.0,4.6,391
44,72000.0,3,1,1,1,24200.0,7,1,395.0,5.7,444
4,132000.0,3,1,0,1,11000.0,13,0,300.0,3.0,41
46,7585.0,3,1,0,1,599000.0,6,2,332.2838386995936,6.8,452
19,18500.0,2,1,0,1,42000.0,2,1,320.0,0.0,245
21,4624.0,3,1,0,0,56998.0,1,2,332.2838386995936,2.0,269
4,106000.0,3,1,0,1,19500.0,18,0,500.0,5.0,77
19,13610.0,3,1,0,0,27450.0,2,1,332.2838386995936,2.5,248
25,16876.0,3,1,0,0,209900.0,5,2,332.2838386995936,4.0,307
14,8911.0,3,1,1,1,77430.0,1,2,332.2838386995936,3.5,192
9,48641.0,3,1,0,0,43666.0,3,1,332.2838386995936,5.3,144
15,11250.0,3,1,0,1,70250.0,3,2,420.0,6.2,216
14,126000.0,3,1,0,1,9000.0,17,0,210.0,4.0,203
4,77750.0,3,1,0,1,21000.0,16,1,500.0,5.0,77
53,27363.0,3,1,0,1,35000.0,4,1,278.0,3.5,490
43,30951.0,3,1,0,1,80140.0,5,2,332.2838386995936,3.0,439
11,20386.0,3,1,0,0,32999.0,3,1,332.2838386995936,3.6,165
4,45253.0,5,1,0,1,24995.0,6,1,247.0,2.0,49
15,144000.0,3,1,0,1,18400.0,8,0,301.0,3.6,218
14,76163.0,0,1,0,1,20500.0,20,1,325.0,6.0,191
19,61300.0,3,1,0,0,20150.0,9,1,311.0,3.8,244
36,27000.0,3,1,0,1,22500.0,14,1,268.0,3.5,374
34,162000.0,3,1,0,1,11500.0,9,0,155.0,2.0,359
4,77800.0,3,2,0,1,28500.0,16,1,414.0,4.0,73
36,55000.0,3,1,0,1,19250.0,10,0,302.0,3.5,374
14,12000.0,3,1,1,1,65999.0,2,2,315.0,2.7,183
22,107000.0,3,1,1,1,17500.0,14,0,205.0,3.8,289
17,42653.0,3,1,0,0,38998.0,3,1,332.2838386995936,3.5,235
0,193783.0,3,1,1,1,10000.0,16,0,258.0,3.2,8
27,123000.0,3,1,1,1,18000.0,10,0,306.0,3.5,314
9,130000.0,3,1,1,1,7000.0,13,0,264.0,3.0,137
38,143346.0,3,2,1,1,3000.0,15,0,152.0,2.0,399
26,112465.0,3,1,0,1,11995.0,9,0,240.0,2.0,308
39,5121.0,2,1,0,1,28196.0,1,1,332.2838386995936,0.0,414
3,137273.0,3,1,0,1,11000.0,12,0,211.0,2.0,16
27,70780.0,4,3,0,1,35700.0,6,1,308.0,3.5,321
9,55000.0,3,1,0,1,37900.0,6,1,355.0,5.3,147
36,23151.0,3,1,0,1,84500.0,7,2,416.0,4.0,377
8,152000.0,3,1,1,1,8500.0,11,0,304.0,3.6,127
20,23344.0,3,1,0,0,36999.0,4,1,332.2838386995936,3.0,259
50,87092.0,3,1,1,1,19500.0,8,0,256.0,3.6,467
53,90625.0,3,1,0,1,5500.0,20,0,210.0,3.0,473
9,44373.0,3,1,0,1,36000.0,3,1,310.0,3.6,149
4,26000.0,3,1,0,1,37000.0,3,1,255.0,2.0,48
23,20760.0,2,1,0,1,55500.0,6,2,403.0,2.0,290
27,39102.0,3,1,0,0,51798.0,3,2,332.2838386995936,4.6,312
1,39615.0,3,1,0,0,28900.0,5,1,332.2838386995936,0.0,12
15,58000.0,1,1,0,1,36500.0,5,1,360.0,6.0,216
27,148000.0,3,1,1,1,10000.0,11,0,204.0,2.5,314
43,104000.0,3,1,0,1,20900.0,13,1,300.0,3.6,442
4,46150.0,3,1,1,1,17000.0,11,0,306.0,3.0,60
9,18860.0,0,1,0,1,74500.0,2,2,445.0,6.6,144
36,28399.0,3,1,0,1,55600.0,7,2,469.0,4.0,368
43,95170.0,3,2,0,1,24900.0,19,1,280.0,3.2,437
4,95450.0,3,2,1,1,42000.0,18,1,333.0,3.2,73
9,7652.0,3,1,0,0,39998.0,2,1,332.2838386995936,6.2,132
4,169000.0,3,1,1,1,10999.0,13,0,300.0,3.0,60
44,16744.0,3,1,0,0,46999.0,2,1,332.2838386995936,5.7,444
36,1025.0,3,1,0,1,299000.0,4,2,332.2838386995936,2.0,388
9,152000.0,3,1,1,1,7999.0,20,0,195.0,4.3,138
4,46000.0,3,1,0,1,54999.0,4,2,335.0,3.0,89
4,8000.0,4,1,0,1,85000.0,2,2,335.0,3.0,89
13,14770.0,3,1,0,0,254900.0,8,2,332.2838386995936,6.3,178
9,84421.0,1,1,0,1,36800.0,8,1,360.0,6.0,144
36,4760.0,3,1,0,1,229000.0,2,2,332.2838386995936,4.0,387
15,44691.0,3,1,1,0,56900.0,3,2,332.2838386995936,6.2,216
38,11700.0,3,1,0,1,33000.0,2,1,181.0,2.5,402
8,191900.0,3,1,1,1,9750.0,17,0,403.0,6.2,119
3,63398.0,3,1,1,1,19500.0,8,0,252.0,2.0,17
9,162750.0,3,3,1,1,7200.0,16,0,320.0,5.3,146
43,1837.0,3,1,0,0,179900.0,2,2,332.2838386995936,3.0,436
14,36294.0,0,1,0,0,77535.0,2,2,332.2838386995936,6.7,195
3,90818.0,3,1,1,1,8300.0,13,0,211.0,2.0,15
8,32000.0,3,1,0,1,22999.0,6,1,272.0,2.0,109
14,94650.0,3,1,0,1,37000.0,5,1,275.0,3.7,210
22,55000.0,3,1,1,1,35000.0,13,1,202.0,3.8,289
4,23700.0,3,1,0,1,42800.0,9,1,425.0,3.0,75
32,12118.0,3,1,0,1,52900.0,4,2,424.0,3.0,345
14,22169.0,3,1,0,1,57352.0,2,2,332.2838386995936,3.5,192
26,3369.0,4,1,0,1,139500.0,2,2,395.0,3.0,308
4,135000.0,3,1,0,1,9999.0,13,0,300.0,3.0,60
4,125000.0,3,1,0,1,15000.0,9,0,240.0,2.0,52
8,134000.0,3,1,0,1,32999.0,7,1,420.0,6.2,119
4,143250.0,3,1,0,1,12999.0,10,0,300.0,3.0,87
27,82975.0,3,1,0,1,31000.0,7,1,301.0,4.6,312
31,91700.0,3,2,0,1,13999.0,8,0,181.0,1.6,342
14,72393.0,3,1,0,1,35000.0,6,1,325.0,2.7,194
20,71000.0,3,1,0,1,21500.0,8,1,265.0,3.5,265
27,160900.0,3,1,0,1,15000.0,12,0,270.0,3.5,321
11,40208.0,3,1,1,1,38000.0,4,1,485.0,6.4,162
27,77300.0,3,1,0,1,30000.0,7,1,306.0,3.5,314
39,16700.0,3,1,0,1,26500.0,7,1,131.0,2.0,418
50,112000.0,3,3,0,1,9999.0,11,0,148.0,2.0,465
4,55250.0,3,2,0,1,49999.0,8,1,425.0,3.0,73
20,69000.0,3,1,0,1,31450.0,4,1,400.0,5.6,267
46,1560.0,7,3,0,1,599995.0,1,2,332.2838386995936,0.0,452
14,40570.0,3,2,1,1,30490.0,8,1,435.0,5.0,203
53,46500.0,3,1,0,1,35200.0,4,1,203.0,2.5,486
22,5779.0,3,1,0,0,41329.0,3,1,332.2838386995936,3.6,282
14,12000.0,3,1,0,1,54000.0,1,2,275.0,2.3,183
14,30301.0,3,1,0,1,68420.0,2,2,332.2838386995936,3.5,192
53,600.0,4,1,0,1,91995.0,1,2,437.0,3.4,487
1,9275.0,3,1,0,0,43900.0,1,1,332.2838386995936,2.0,12
9,171750.0,1,1,1,1,12998.0,20,0,295.0,5.3,146
38,76500.0,3,2,0,1,28000.0,11,1,291.0,2.0,399
36,49000.0,3,1,1,1,42995.0,6,1,385.0,3.0,368
14,133300.0,3,1,0,1,3000.0,17,0,153.0,2.3,190
4,99700.0,3,1,0,1,8500.0,17,0,260.0,3.0,87
9,126700.0,3,1,1,1,14000.0,13,0,312.0,3.6,132
4,28000.0,3,2,0,1,36995.0,8,1,320.0,3.0,51
36,21300.0,3,1,1,1,38500.0,12,1,382.0,5.5,391
8,92000.0,3,1,0,1,51900.0,5,2,420.0,6.2,119
9,92149.0,0,1,0,0,52889.0,6,2,332.2838386995936,6.6,144
27,25756.0,3,1,0,1,49995.0,9,1,467.0,5.0,320
24,24534.0,3,3,0,1,21900.0,3,1,147.0,2.0,292
39,20220.0,3,1,0,1,32324.0,7,1,390.0,5.6,424
17,40069.0,3,1,1,1,27500.0,5,1,252.0,2.0,225
50,60930.0,3,2,0,1,23750.0,7,1,268.0,2.0,468
3,7300.0,3,1,0,1,27900.0,5,1,188.0,2.0,15
14,34000.0,7,1,1,1,25000.0,6,1,332.2838386995936,0.0,203
9,56000.0,1,1,1,1,18000.0,12,0,320.0,5.3,129
36,136000.0,3,1,1,1,12000.0,10,0,208.0,2.0,370
4,31100.0,3,1,0,1,26999.0,4,1,228.0,2.0,42
32,12100.0,3,1,0,1,37900.0,12,1,440.0,4.7,346
14,51902.0,3,1,0,1,57480.0,3,2,332.2838386995936,3.5,192
3,93000.0,3,2,1,1,10995.0,17,0,340.0,4.2,28
26,99915.0,3,1,1,1,26500.0,8,1,340.0,3.0,308
14,7661.0,2,1,0,0,49599.0,2,1,332.2838386995936,0.0,203
9,177000.0,1,1,1,1,10750.0,17,0,320.0,5.3,147
39,100900.0,3,1,0,1,6999.0,16,0,261.0,4.0,426
20,107380.0,3,1,1,1,17500.0,7,0,300.0,3.0,260
14,32957.0,3,1,0,0,77900.0,3,2,332.2838386995936,3.5,194
0,45000.0,3,1,0,1,16500.0,8,0,206.0,2.4,9
39,67000.0,3,1,0,1,15500.0,11,0,261.0,4.0,410
9,12600.0,3,2,0,1,47000.0,3,1,455.0,6.2,132
43,24882.0,3,1,0,1,59800.0,6,2,330.0,3.0,442
0,6900.0,3,1,0,1,43500.0,4,1,290.0,3.5,9
24,66075.0,3,1,0,0,23754.0,5,1,332.2838386995936,3.3,299
19,68050.0,3,1,0,1,29600.0,3,1,291.0,3.8,247
14,128000.0,0,1,0,1,50000.0,7,1,440.0,6.7,195
4,9472.0,3,1,0,1,51000.0,3,2,255.0,2.0,53
38,185963.0,3,3,1,1,5100.0,15,0,168.0,2.4,399
39,52000.0,3,3,1,1,19500.0,5,0,131.0,2.0,418
7,68653.0,3,1,1,1,18950.0,9,0,288.0,3.6,100
27,151896.0,3,1,0,1,7900.0,20,0,230.0,3.3,321
27,43671.0,4,3,0,0,44950.0,5,1,332.2838386995936,3.5,321
14,72128.0,1,1,0,0,45985.0,7,1,332.2838386995936,6.2,195
24,134207.0,3,1,1,1,5500.0,11,0,156.0,2.0,292
15,26470.0,3,1,0,1,29900.0,4,1,332.2838386995936,1.5,218
43,82300.0,3,1,0,1,35000.0,6,1,252.0,2.0,441
27,124000.0,3,1,0,1,24000.0,9,1,306.0,3.5,320
3,23823.0,3,1,0,1,49995.0,4,1,332.2838386995936,3.0,28
20,154247.0,3,1,1,1,12500.0,10,0,265.0,3.5,265
9,128000.0,3,1,0,1,23500.0,16,1,353.0,6.0,144
32,70000.0,3,1,1,1,13000.0,16,0,405.0,4.2,346
10,100574.0,3,1,1,1,17500.0,8,0,300.0,3.6,152
10,85000.0,3,1,1,1,11250.0,10,0,292.0,3.6,152
0,3959.0,3,1,0,0,48998.0,1,1,332.2838386995936,2.0,4
9,10400.0,3,1,0,1,72900.0,3,2,490.0,6.2,135
9,19200.0,3,2,0,1,41500.0,5,1,455.0,6.2,132
36,81000.0,3,1,1,1,13000.0,11,0,302.0,3.5,374
14,17451.0,3,1,0,0,77900.0,2,2,332.2838386995936,3.5,194
19,117500.0,3,1,1,1,6500.0,11,0,138.0,1.6,241
36,72500.0,3,1,0,1,60000.0,6,2,362.0,3.0,390
43,265.0,3,2,0,1,279950.0,1,2,332.2838386995936,4.0,436
36,21214.0,3,1,0,0,117900.0,4,2,332.2838386995936,4.0,368
3,55564.0,0,1,1,1,22500.0,10,1,240.0,3.0,22
8,1090.0,2,1,0,1,68750.0,1,2,500.0,0.0,120
55,43500.0,3,1,0,1,30000.0,5,1,250.0,2.0,521
36,35000.0,4,1,0,1,83000.0,5,2,429.0,3.0,368
15,92031.0,3,1,1,1,30000.0,7,1,355.0,5.3,219
27,128032.0,3,1,0,1,18000.0,8,0,311.0,3.5,311
21,18800.0,3,1,0,1,26000.0,6,1,247.0,2.0,272
17,91600.0,3,1,0,1,26000.0,7,1,280.0,3.5,237
53,91843.0,3,1,1,1,30500.0,5,1,270.0,4.0,471
14,28105.0,3,1,0,0,32455.0,3,1,332.2838386995936,1.5,183
11,73350.0,3,1,0,1,37000.0,7,1,485.0,6.4,162
36,11875.0,3,1,0,0,41598.0,2,1,332.2838386995936,2.0,382
20,67000.0,3,1,0,1,23000.0,7,1,300.0,3.0,259
4,117660.0,3,1,1,1,19500.0,8,0,320.0,3.0,51
39,86000.0,3,1,0,1,29500.0,9,1,317.0,5.6,417
27,15324.0,3,1,1,0,33364.0,4,1,332.2838386995936,3.5,310
4,29400.0,3,2,0,1,29000.0,11,1,320.0,3.0,41
27,68871.0,3,1,0,1,28450.0,7,1,255.0,3.5,314
43,126000.0,3,1,0,1,17999.0,12,0,400.0,4.8,439
42,25718.0,3,2,0,1,17900.0,17,0,260.0,2.0,434
4,27214.0,3,1,1,1,40950.0,6,1,300.0,3.0,88
14,42728.0,3,1,0,1,45950.0,5,1,450.0,3.5,194
31,97395.0,3,2,0,1,6699.0,14,0,172.0,1.6,341
34,91700.0,3,1,0,1,12000.0,9,0,155.0,2.0,359
38,94500.0,3,1,0,1,27000.0,13,1,291.0,2.0,399
9,196300.0,1,1,0,1,10995.0,10,0,320.0,5.3,147
8,54259.0,3,1,0,1,19425.0,9,0,332.2838386995936,3.6,115
0,36267.0,3,1,0,0,39798.0,3,1,332.2838386995936,2.0,4
26,175000.0,3,1,0,1,19500.0,9,0,340.0,3.0,308
9,159000.0,3,1,1,1,26900.0,9,1,355.0,5.3,146
9,74000.0,3,1,0,1,32000.0,8,1,455.0,6.2,132
9,82963.0,4,1,0,1,20995.0,13,1,332.0,6.0,144
8,54323.0,3,1,0,0,27998.0,5,1,332.2838386995936,3.6,125
39,59980.0,3,1,0,1,29000.0,5,1,390.0,5.6,408
3,10120.0,4,1,0,0,39998.0,2,1,332.2838386995936,2.0,22
4,126000.0,3,1,1,1,12700.0,12,0,326.0,3.0,65
53,37428.0,3,1,0,1,61599.0,4,2,381.0,5.7,487
54,99499.0,3,1,1,1,15000.0,10,0,210.0,2.0,504
17,90742.0,3,1,0,1,12980.0,12,0,192.0,2.4,229
19,71669.0,3,1,0,1,20000.0,6,1,240.0,2.0,248
8,44692.0,3,1,0,0,32368.0,5,1,332.2838386995936,3.6,125
53,86000.0,3,1,0,1,41500.0,10,1,260.0,4.0,478
53,56000.0,3,1,0,1,42000.0,5,1,381.0,5.7,491
44,41789.0,3,1,1,1,42500.0,7,1,395.0,5.7,444
14,60109.0,1,1,0,1,9499.0,10,0,160.0,2.0,199
36,48000.0,3,1,0,1,49995.0,4,1,255.0,2.0,383
0,122000.0,3,1,0,1,11500.0,16,0,286.0,3.5,8
26,102800.0,3,1,0,1,16000.0,12,0,385.0,5.0,308
31,15544.0,3,1,0,0,28000.0,2,1,134.0,1.5,340
34,69771.0,3,1,0,1,27500.0,5,1,227.0,2.5,356
0,2118.0,3,1,0,0,41998.0,1,1,332.2838386995936,2.0,9
14,28260.0,3,1,0,1,72950.0,3,2,450.0,3.5,194
17,6025.0,3,2,0,1,27500.0,4,1,205.0,1.5,227
19,32697.0,3,1,1,1,15900.0,6,0,147.0,2.0,242
21,34150.0,3,1,0,1,45999.0,7,1,380.0,3.0,270
17,9642.0,3,1,0,0,38999.0,2,1,332.2838386995936,3.5,237
42,100545.0,3,1,0,1,5995.0,18,0,201.0,3.5,431
36,11111.0,3,1,0,0,38998.0,3,1,332.2838386995936,2.0,369
53,162000.0,3,1,0,1,23977.0,17,1,239.0,4.0,478
7,87555.0,3,1,1,1,31650.0,4,1,332.2838386995936,3.6,100
9,102200.0,3,1,0,1,25000.0,9,1,355.0,5.3,147
5,18950.0,3,1,0,1,77999.0,11,2,500.0,4.0,96
36,16000.0,3,1,1,1,30500.0,9,1,302.0,3.5,393
8,19250.0,3,1,0,1,86999.0,2,2,420.0,6.2,119
4,65000.0,3,1,0,1,24995.0,9,1,300.0,3.0,60
31,110022.0,3,2,0,1,6250.0,17,0,172.0,1.6,341
27,2533.0,3,1,0,1,64900.0,1,2,301.0,4.6,312
3,96273.0,3,1,1,1,15495.0,10,0,280.0,3.0,23
8,22187.0,3,1,1,1,45480.0,4,1,332.2838386995936,3.6,113
15,137000.0,3,1,0,1,20000.0,15,1,295.0,4.8,216
39,60747.0,3,1,1,1,71999.0,15,2,480.0,3.8,411
11,36500.0,3,1,0,1,16000.0,17,0,210.0,3.7,168
14,19590.0,3,1,0,1,54999.0,3,2,315.0,2.7,183
8,4500.0,3,1,0,0,105000.0,3,2,420.0,6.2,119
9,194000.0,3,1,1,1,4900.0,12,0,138.0,1.4,136
27,48210.0,3,1,1,1,47449.0,4,1,332.2838386995936,4.6,312
4,81500.0,3,1,0,1,41250.0,6,1,445.0,4.4,67
14,77107.0,3,1,0,0,39995.0,3,1,332.2838386995936,3.5,194
4,58664.0,3,1,1,1,20950.0,9,1,300.0,3.0,60
38,145000.0,3,1,0,1,8950.0,20,0,215.0,3.8,401
27,15055.0,3,1,0,1,59000.0,6,2,416.0,3.5,317
52,67647.0,2,1,0,1,28000.0,9,1,422.0,0.0,470
27,915.0,3,1,0,1,159000.0,3,2,471.0,5.0,316
8,53169.0,3,1,0,1,81500.0,3,2,420.0,6.2,119
27,35700.0,3,1,1,1,51900.0,2,2,301.0,4.6,312
39,112600.0,3,3,1,1,13000.0,10,0,260.0,3.5,419
15,112552.0,3,1,1,1,24440.0,9,1,332.2838386995936,5.3,219
27,189887.0,3,1,1,1,3995.0,17,0,204.0,2.5,314
4,76465.0,3,1,1,1,22500.0,12,1,315.0,3.0,63
38,136400.0,3,1,1,1,6750.0,17,0,260.0,3.8,398
14,79635.0,3,1,0,1,13500.0,20,0,280.0,3.9,207
52,4665.0,2,1,0,0,46598.0,2,1,332.2838386995936,0.0,470
7,170000.0,3,1,1,1,4000.0,13,0,288.0,3.6,100
14,67650.0,3,1,0,1,30000.0,6,1,375.0,3.5,194
27,119850.0,3,1,0,1,19000.0,8,0,268.0,3.5,310
0,116500.0,3,2,0,1,15999.0,16,0,286.0,3.5,8
14,169802.0,3,1,0,1,9985.0,14,0,332.2838386995936,2.0,208
4,36905.0,3,1,0,1,50000.0,3,1,382.0,3.0,85
22,8400.0,3,1,1,1,47000.0,2,1,285.0,3.6,282
36,84500.0,3,1,0,1,41500.0,10,1,451.0,6.2,369
25,3254.0,3,1,0,0,399900.0,8,2,332.2838386995936,6.5,303
36,96000.0,3,1,0,1,65000.0,8,2,416.0,4.0,377
39,88000.0,3,1,1,1,57000.0,15,2,480.0,3.8,411
3,35322.0,3,2,0,0,94900.0,13,2,332.2838386995936,4.2,25
0,32500.0,3,1,0,1,32000.0,4,1,206.0,2.4,9
3,71280.0,3,1,0,1,22000.0,8,1,333.0,3.0,17
43,37200.0,3,1,0,1,27500.0,13,1,300.0,3.6,442
48,94291.0,3,1,0,1,14500.0,16,0,260.0,2.0,455
32,54082.0,3,1,0,1,17000.0,18,0,390.0,4.2,344
55,7800.0,5,1,0,1,66000.0,2,2,455.0,2.0,523
22,86250.0,3,1,0,1,22000.0,8,1,285.0,3.6,289
4,75479.0,3,1,0,1,27899.0,8,1,445.0,4.4,87
4,24650.0,3,1,0,1,50000.0,7,1,445.0,4.4,67
54,102750.0,3,2,0,1,20000.0,11,1,256.0,2.0,502
1,50000.0,3,1,0,1,27500.0,6,1,280.0,2.0,12
4,72700.0,3,1,0,1,27499.0,7,1,300.0,3.0,87
27,16000.0,3,1,1,1,30500.0,6,1,260.0,3.5,314
25,19500.0,3,1,0,1,129000.0,18,2,493.0,5.0,304
4,71000.0,3,1,1,1,16700.0,10,0,240.0,2.0,52
4,60000.0,3,1,0,1,36500.0,5,1,335.0,3.0,87
1,36000.0,3,1,0,1,21000.0,7,1,280.0,2.0,12
36,76422.0,3,1,0,0,28998.0,5,1,332.2838386995936,2.0,369
39,42600.0,3,1,1,1,31950.0,8,1,350.0,3.7,406
9,98888.0,3,1,1,1,29000.0,7,1,332.2838386995936,6.0,146
